x-axis,1,2,3
second,Volt,Volt,Volt
-17.10000E-03,+3.89124990E+00,+3.93750000E+00,+3.93750000E+00
-17.05000E-03,+3.89124990E+00,+3.93750000E+00,+3.93750000E+00
-17.00000E-03,+3.89124990E+00,+3.93750000E+00,+3.93750000E+00
-16.95000E-03,+3.89124990E+00,+3.93750000E+00,+3.87500000E+00
-16.90000E-03,+3.95374990E+00,+3.93750000E+00,+3.87500000E+00
-16.85000E-03,+3.89124990E+00,+3.93750000E+00,+3.93750000E+00
-16.80000E-03,+3.89124990E+00,+3.93750000E+00,+3.93750000E+00
-16.75000E-03,+3.89124990E+00,+3.87500000E+00,+3.93750000E+00
-16.70000E-03,+3.89124990E+00,+4.00000000E+00,+4.00000000E+00
-16.65000E-03,+953.74990E-03,+3.68750000E+00,+3.93750000E+00
-16.60000E-03,+891.24990E-03,+3.25000000E+00,+3.93750000E+00
-16.55000E-03,+953.74990E-03,+3.00000000E+00,+3.93750000E+00
-16.50000E-03,+953.74990E-03,+2.62500000E+00,+3.93750000E+00
-16.45000E-03,+953.74990E-03,+2.31250000E+00,+3.93750000E+00
-16.40000E-03,+953.74990E-03,+2.12500000E+00,+3.87500000E+00
-16.35000E-03,+953.74990E-03,+2.00000000E+00,+3.87500000E+00
-16.30000E-03,+953.74990E-03,+1.81250000E+00,+3.81250000E+00
-16.25000E-03,+1.01624990E+00,+1.68750000E+00,+3.87500000E+00
-16.20000E-03,+953.74990E-03,+1.62500000E+00,+3.81250000E+00
-16.15000E-03,+953.74990E-03,+1.56250000E+00,+3.75000000E+00
-16.10000E-03,+953.74990E-03,+1.50000000E+00,+3.75000000E+00
-16.05000E-03,+953.74990E-03,+1.43750000E+00,+3.68750000E+00
-16.00000E-03,+953.74990E-03,+1.37500000E+00,+3.68750000E+00
-15.95000E-03,+891.24990E-03,+1.31250000E+00,+3.62500000E+00
-15.90000E-03,+953.74990E-03,+1.25000000E+00,+3.56250000E+00
-15.85000E-03,+891.24990E-03,+1.25000000E+00,+3.50000000E+00
-15.80000E-03,+891.24990E-03,+1.18750000E+00,+3.37500000E+00
-15.75000E-03,+828.74990E-03,+1.18750000E+00,+3.37500000E+00
-15.70000E-03,+953.74990E-03,+1.25000000E+00,+3.25000000E+00
-15.65000E-03,+953.74990E-03,+1.25000000E+00,+3.18750000E+00
-15.60000E-03,+953.74990E-03,+1.12500000E+00,+3.18750000E+00
-15.55000E-03,+891.24990E-03,+1.18750000E+00,+3.06250000E+00
-15.50000E-03,+953.74990E-03,+1.12500000E+00,+2.93750000E+00
-15.45000E-03,+953.74990E-03,+1.12500000E+00,+2.87500000E+00
-15.40000E-03,+953.74990E-03,+1.06250000E+00,+2.87500000E+00
-15.35000E-03,+891.24990E-03,+1.06250000E+00,+2.81250000E+00
-15.30000E-03,+891.24990E-03,+1.06250000E+00,+2.75000000E+00
-15.25000E-03,+953.74990E-03,+1.06250000E+00,+2.68750000E+00
-15.20000E-03,+891.24990E-03,+1.12500000E+00,+2.56250000E+00
-15.15000E-03,+891.24990E-03,+1.00000000E+00,+2.50000000E+00
-15.10000E-03,+953.74990E-03,+1.06250000E+00,+2.43750000E+00
-15.05000E-03,+953.74990E-03,+1.00000000E+00,+2.37500000E+00
-15.00000E-03,+953.74990E-03,+1.06250000E+00,+2.31250000E+00
-14.95000E-03,+891.24990E-03,+1.00000000E+00,+2.18750000E+00
-14.90000E-03,+953.74990E-03,+1.00000000E+00,+2.18750000E+00
-14.85000E-03,+953.74990E-03,+1.06250000E+00,+2.06250000E+00
-14.80000E-03,+891.24990E-03,+1.00000000E+00,+2.00000000E+00
-14.75000E-03,+891.24990E-03,+1.00000000E+00,+1.93750000E+00
-14.70000E-03,+891.24990E-03,+1.00000000E+00,+1.81250000E+00
-14.65000E-03,+953.74990E-03,+937.50000E-03,+1.81250000E+00
-14.60000E-03,+891.24990E-03,+937.50000E-03,+1.75000000E+00
-14.55000E-03,+953.74990E-03,+937.50000E-03,+1.68750000E+00
-14.50000E-03,+953.74990E-03,+937.50000E-03,+1.62500000E+00
-14.45000E-03,+891.24990E-03,+937.50000E-03,+1.62500000E+00
-14.40000E-03,+891.24990E-03,+875.00000E-03,+1.50000000E+00
-14.35000E-03,+953.74990E-03,+1.00000000E+00,+1.43750000E+00
-14.30000E-03,+891.24990E-03,+1.00000000E+00,+1.31250000E+00
-14.25000E-03,+891.24990E-03,+937.50000E-03,+1.31250000E+00
-14.20000E-03,+891.24990E-03,+937.50000E-03,+1.25000000E+00
-14.15000E-03,+953.74990E-03,+875.00000E-03,+1.25000000E+00
-14.10000E-03,+891.24990E-03,+875.00000E-03,+1.12500000E+00
-14.05000E-03,+953.74990E-03,+875.00000E-03,+1.12500000E+00
-14.00000E-03,+953.74990E-03,+875.00000E-03,+1.06250000E+00
-13.95000E-03,+1.01624990E+00,+937.50000E-03,+1.00000000E+00
-13.90000E-03,+891.24990E-03,+937.50000E-03,+1.06250000E+00
-13.85000E-03,+953.74990E-03,+937.50000E-03,+1.00000000E+00
-13.80000E-03,+891.24990E-03,+875.00000E-03,+1.00000000E+00
-13.75000E-03,+953.74990E-03,+875.00000E-03,+875.00000E-03
-13.70000E-03,+953.74990E-03,+937.50000E-03,+875.00000E-03
-13.65000E-03,+953.74990E-03,+937.50000E-03,+812.50000E-03
-13.60000E-03,+953.74990E-03,+875.00000E-03,+812.50000E-03
-13.55000E-03,+891.24990E-03,+937.50000E-03,+812.50000E-03
-13.50000E-03,+828.74990E-03,+937.50000E-03,+812.50000E-03
-13.45000E-03,+891.24990E-03,+875.00000E-03,+750.00000E-03
-13.40000E-03,+1.01624990E+00,+875.00000E-03,+750.00000E-03
-13.35000E-03,+828.74990E-03,+875.00000E-03,+750.00000E-03
-13.30000E-03,+953.74990E-03,+937.50000E-03,+750.00000E-03
-13.25000E-03,+891.24990E-03,+875.00000E-03,+625.00000E-03
-13.20000E-03,+953.74990E-03,+875.00000E-03,+687.50000E-03
-13.15000E-03,+953.74990E-03,+875.00000E-03,+687.50000E-03
-13.10000E-03,+953.74990E-03,+875.00000E-03,+687.50000E-03
-13.05000E-03,+953.74990E-03,+875.00000E-03,+625.00000E-03
-13.00000E-03,+891.24990E-03,+937.50000E-03,+625.00000E-03
-12.95000E-03,+953.74990E-03,+937.50000E-03,+625.00000E-03
-12.90000E-03,+891.24990E-03,+875.00000E-03,+687.50000E-03
-12.85000E-03,+953.74990E-03,+937.50000E-03,+625.00000E-03
-12.80000E-03,+953.74990E-03,+937.50000E-03,+562.50000E-03
-12.75000E-03,+891.24990E-03,+937.50000E-03,+625.00000E-03
-12.70000E-03,+953.74990E-03,+937.50000E-03,+625.00000E-03
-12.65000E-03,+953.74990E-03,+875.00000E-03,+625.00000E-03
-12.60000E-03,+891.24990E-03,+875.00000E-03,+562.50000E-03
-12.55000E-03,+953.74990E-03,+937.50000E-03,+625.00000E-03
-12.50000E-03,+953.74990E-03,+937.50000E-03,+625.00000E-03
-12.45000E-03,+953.74990E-03,+875.00000E-03,+625.00000E-03
-12.40000E-03,+953.74990E-03,+875.00000E-03,+562.50000E-03
-12.35000E-03,+891.24990E-03,+937.50000E-03,+562.50000E-03
-12.30000E-03,+891.24990E-03,+875.00000E-03,+562.50000E-03
-12.25000E-03,+953.74990E-03,+937.50000E-03,+562.50000E-03
-12.20000E-03,+891.24990E-03,+1.00000000E+00,+625.00000E-03
-12.15000E-03,+953.74990E-03,+937.50000E-03,+625.00000E-03
-12.10000E-03,+891.24990E-03,+937.50000E-03,+625.00000E-03
-12.05000E-03,+953.74990E-03,+875.00000E-03,+625.00000E-03
-12.00000E-03,+953.74990E-03,+937.50000E-03,+687.50000E-03
-11.95000E-03,+828.74990E-03,+937.50000E-03,+625.00000E-03
-11.90000E-03,+891.24990E-03,+937.50000E-03,+687.50000E-03
-11.85000E-03,+891.24990E-03,+1.00000000E+00,+687.50000E-03
-11.80000E-03,+953.74990E-03,+937.50000E-03,+687.50000E-03
-11.75000E-03,+953.74990E-03,+937.50000E-03,+687.50000E-03
-11.70000E-03,+891.24990E-03,+937.50000E-03,+687.50000E-03
-11.65000E-03,+953.74990E-03,+1.00000000E+00,+687.50000E-03
-11.60000E-03,+891.24990E-03,+875.00000E-03,+687.50000E-03
-11.55000E-03,+891.24990E-03,+1.00000000E+00,+687.50000E-03
-11.50000E-03,+891.24990E-03,+1.00000000E+00,+812.50000E-03
-11.45000E-03,+953.74990E-03,+937.50000E-03,+750.00000E-03
-11.40000E-03,+891.24990E-03,+875.00000E-03,+750.00000E-03
-11.35000E-03,+891.24990E-03,+937.50000E-03,+687.50000E-03
-11.30000E-03,+891.24990E-03,+937.50000E-03,+812.50000E-03
-11.25000E-03,+891.24990E-03,+1.00000000E+00,+812.50000E-03
-11.20000E-03,+891.24990E-03,+937.50000E-03,+812.50000E-03
-11.15000E-03,+891.24990E-03,+937.50000E-03,+750.00000E-03
-11.10000E-03,+953.74990E-03,+937.50000E-03,+812.50000E-03
-11.05000E-03,+891.24990E-03,+937.50000E-03,+812.50000E-03
-11.00000E-03,+891.24990E-03,+937.50000E-03,+750.00000E-03
-10.95000E-03,+891.24990E-03,+1.00000000E+00,+812.50000E-03
-10.90000E-03,+891.24990E-03,+875.00000E-03,+812.50000E-03
-10.85000E-03,+891.24990E-03,+937.50000E-03,+812.50000E-03
-10.80000E-03,+953.74990E-03,+1.00000000E+00,+812.50000E-03
-10.75000E-03,+891.24990E-03,+937.50000E-03,+875.00000E-03
-10.70000E-03,+953.74990E-03,+1.00000000E+00,+875.00000E-03
-10.65000E-03,+891.24990E-03,+937.50000E-03,+812.50000E-03
-10.60000E-03,+891.24990E-03,+937.50000E-03,+937.50000E-03
-10.55000E-03,+891.24990E-03,+875.00000E-03,+875.00000E-03
-10.50000E-03,+953.74990E-03,+1.00000000E+00,+875.00000E-03
-10.45000E-03,+953.74990E-03,+1.00000000E+00,+875.00000E-03
-10.40000E-03,+891.24990E-03,+937.50000E-03,+937.50000E-03
-10.35000E-03,+828.74990E-03,+937.50000E-03,+937.50000E-03
-10.30000E-03,+953.74990E-03,+1.00000000E+00,+937.50000E-03
-10.25000E-03,+891.24990E-03,+1.00000000E+00,+937.50000E-03
-10.20000E-03,+891.24990E-03,+1.00000000E+00,+937.50000E-03
-10.15000E-03,+953.74990E-03,+937.50000E-03,+937.50000E-03
-10.10000E-03,+891.24990E-03,+937.50000E-03,+937.50000E-03
-10.05000E-03,+953.74990E-03,+1.00000000E+00,+937.50000E-03
-10.00000E-03,+953.74990E-03,+937.50000E-03,+937.50000E-03
-9.95000E-03,+828.74990E-03,+1.00000000E+00,+1.00000000E+00
-9.90000E-03,+953.74990E-03,+1.00000000E+00,+937.50000E-03
-9.85000E-03,+953.74990E-03,+1.00000000E+00,+937.50000E-03
-9.80000E-03,+891.24990E-03,+1.00000000E+00,+1.00000000E+00
-9.75000E-03,+953.74990E-03,+1.00000000E+00,+1.00000000E+00
-9.70000E-03,+953.74990E-03,+1.00000000E+00,+1.00000000E+00
-9.65000E-03,+953.74990E-03,+937.50000E-03,+1.00000000E+00
-9.60000E-03,+953.74990E-03,+937.50000E-03,+875.00000E-03
-9.55000E-03,+891.24990E-03,+1.06250000E+00,+937.50000E-03
-9.50000E-03,+891.24990E-03,+937.50000E-03,+937.50000E-03
-9.45000E-03,+953.74990E-03,+1.00000000E+00,+937.50000E-03
-9.40000E-03,+891.24990E-03,+1.00000000E+00,+1.06250000E+00
-9.35000E-03,+891.24990E-03,+937.50000E-03,+1.00000000E+00
-9.30000E-03,+891.24990E-03,+937.50000E-03,+937.50000E-03
-9.25000E-03,+828.74990E-03,+1.00000000E+00,+937.50000E-03
-9.20000E-03,+891.24990E-03,+1.00000000E+00,+937.50000E-03
-9.15000E-03,+891.24990E-03,+937.50000E-03,+1.06250000E+00
-9.10000E-03,+891.24990E-03,+1.00000000E+00,+937.50000E-03
-9.05000E-03,+891.24990E-03,+1.00000000E+00,+937.50000E-03
-9.00000E-03,+953.74990E-03,+1.00000000E+00,+875.00000E-03
-8.95000E-03,+1.01624990E+00,+1.00000000E+00,+1.00000000E+00
-8.90000E-03,+953.74990E-03,+937.50000E-03,+1.00000000E+00
-8.85000E-03,+953.74990E-03,+1.00000000E+00,+1.00000000E+00
-8.80000E-03,+891.24990E-03,+937.50000E-03,+1.00000000E+00
-8.75000E-03,+953.74990E-03,+937.50000E-03,+1.00000000E+00
-8.70000E-03,+891.24990E-03,+937.50000E-03,+1.00000000E+00
-8.65000E-03,+953.74990E-03,+937.50000E-03,+937.50000E-03
-8.60000E-03,+891.24990E-03,+937.50000E-03,+937.50000E-03
-8.55000E-03,+891.24990E-03,+937.50000E-03,+1.00000000E+00
-8.50000E-03,+828.74990E-03,+937.50000E-03,+1.00000000E+00
-8.45000E-03,+891.24990E-03,+1.00000000E+00,+1.00000000E+00
-8.40000E-03,+953.74990E-03,+937.50000E-03,+1.00000000E+00
-8.35000E-03,+891.24990E-03,+937.50000E-03,+937.50000E-03
-8.30000E-03,+953.74990E-03,+1.00000000E+00,+937.50000E-03
-8.25000E-03,+953.74990E-03,+1.00000000E+00,+1.00000000E+00
-8.20000E-03,+953.74990E-03,+937.50000E-03,+1.00000000E+00
-8.15000E-03,+953.74990E-03,+937.50000E-03,+1.00000000E+00
-8.10000E-03,+891.24990E-03,+1.00000000E+00,+937.50000E-03
-8.05000E-03,+953.74990E-03,+1.00000000E+00,+937.50000E-03
-8.00000E-03,+953.74990E-03,+1.00000000E+00,+1.00000000E+00
-7.95000E-03,+891.24990E-03,+937.50000E-03,+937.50000E-03
-7.90000E-03,+891.24990E-03,+1.00000000E+00,+937.50000E-03
-7.85000E-03,+1.01624990E+00,+937.50000E-03,+937.50000E-03
-7.80000E-03,+891.24990E-03,+937.50000E-03,+1.00000000E+00
-7.75000E-03,+891.24990E-03,+937.50000E-03,+937.50000E-03
-7.70000E-03,+891.24990E-03,+937.50000E-03,+937.50000E-03
-7.65000E-03,+828.74990E-03,+1.00000000E+00,+937.50000E-03
-7.60000E-03,+891.24990E-03,+937.50000E-03,+937.50000E-03
-7.55000E-03,+953.74990E-03,+937.50000E-03,+937.50000E-03
-7.50000E-03,+891.24990E-03,+1.00000000E+00,+937.50000E-03
-7.45000E-03,+828.74990E-03,+1.00000000E+00,+937.50000E-03
-7.40000E-03,+891.24990E-03,+937.50000E-03,+1.00000000E+00
-7.35000E-03,+1.01624990E+00,+937.50000E-03,+937.50000E-03
-7.30000E-03,+953.74990E-03,+1.00000000E+00,+937.50000E-03
-7.25000E-03,+828.74990E-03,+937.50000E-03,+1.00000000E+00
-7.20000E-03,+891.24990E-03,+1.00000000E+00,+937.50000E-03
-7.15000E-03,+828.74990E-03,+937.50000E-03,+1.00000000E+00
-7.10000E-03,+891.24990E-03,+937.50000E-03,+1.00000000E+00
-7.05000E-03,+891.24990E-03,+1.06250000E+00,+1.00000000E+00
-7.00000E-03,+953.74990E-03,+937.50000E-03,+1.00000000E+00
-6.95000E-03,+891.24990E-03,+1.00000000E+00,+937.50000E-03
-6.90000E-03,+953.74990E-03,+937.50000E-03,+937.50000E-03
-6.85000E-03,+953.74990E-03,+937.50000E-03,+937.50000E-03
-6.80000E-03,+953.74990E-03,+937.50000E-03,+937.50000E-03
-6.75000E-03,+891.24990E-03,+1.00000000E+00,+1.00000000E+00
-6.70000E-03,+891.24990E-03,+937.50000E-03,+937.50000E-03
