x-axis,1,2,3
second,Volt,Volt,Volt
-52.4000E-03,-1.4124999E+00,-2.6250000E+00,-5.4375000E+00
-52.2000E-03,-1.4749999E+00,-2.7812500E+00,-5.1250000E+00
-52.0000E-03,-1.5374999E+00,-2.7812500E+00,-5.4375000E+00
-51.8000E-03,-1.4749999E+00,-2.7812500E+00,-5.4375000E+00
-51.6000E-03,-1.4749999E+00,-2.7812500E+00,-5.4375000E+00
-51.4000E-03,-1.4749999E+00,-2.7812500E+00,-5.4375000E+00
-51.2000E-03,-1.4124999E+00,-2.7812500E+00,-5.4375000E+00
-51.0000E-03,-1.4124999E+00,-2.7812500E+00,-5.4375000E+00
-50.8000E-03,-1.4749999E+00,-2.6250000E+00,-5.7500000E+00
-50.6000E-03,-1.4124999E+00,-2.7812500E+00,-5.4375000E+00
-50.4000E-03,-1.4749999E+00,-2.7812500E+00,-5.4375000E+00
-50.2000E-03,-1.5374999E+00,-2.7812500E+00,-5.4375000E+00
-50.0000E-03,-1.4749999E+00,-2.7812500E+00,-5.4375000E+00
-49.8000E-03,-1.4124999E+00,-2.7812500E+00,-5.4375000E+00
-49.6000E-03,-1.4124999E+00,-2.7812500E+00,-5.4375000E+00
-49.4000E-03,-1.4749999E+00,-2.9375000E+00,-5.7500000E+00
-49.2000E-03,-1.4749999E+00,-2.7812500E+00,-5.7500000E+00
-49.0000E-03,-1.4749999E+00,-2.9375000E+00,-5.7500000E+00
-48.8000E-03,-1.4124999E+00,-2.9375000E+00,-5.4375000E+00
-48.6000E-03,-1.4124999E+00,-2.9375000E+00,-5.7500000E+00
-48.4000E-03,-1.4749999E+00,-2.7812500E+00,-5.4375000E+00
-48.2000E-03,-1.4749999E+00,-2.9375000E+00,-5.7500000E+00
-48.0000E-03,-1.4749999E+00,-2.9375000E+00,-5.7500000E+00
-47.8000E-03,-1.4749999E+00,-2.9375000E+00,-6.0625000E+00
-47.6000E-03,-1.4749999E+00,-2.7812500E+00,-5.7500000E+00
-47.4000E-03,-1.3499999E+00,-2.7812500E+00,-5.4375000E+00
-47.2000E-03,-1.4749999E+00,-2.7812500E+00,-6.0625000E+00
-47.0000E-03,-1.5374999E+00,-2.9375000E+00,-5.7500000E+00
-46.8000E-03,-1.4749999E+00,-2.7812500E+00,-5.7500000E+00
-46.6000E-03,-1.4749999E+00,-2.7812500E+00,-6.0625000E+00
-46.4000E-03,-1.4749999E+00,-2.9375000E+00,-6.0625000E+00
-46.2000E-03,-1.4749999E+00,-2.9375000E+00,-5.7500000E+00
-46.0000E-03,-1.4749999E+00,-2.9375000E+00,-5.7500000E+00
-45.8000E-03,-1.4124999E+00,-2.9375000E+00,-6.0625000E+00
-45.6000E-03,-1.4749999E+00,-2.9375000E+00,-5.7500000E+00
-45.4000E-03,-1.4749999E+00,-2.7812500E+00,-6.0625000E+00
-45.2000E-03,-1.4124999E+00,-2.9375000E+00,-6.0625000E+00
-45.0000E-03,-1.4124999E+00,-2.7812500E+00,-6.0625000E+00
-44.8000E-03,-1.4749999E+00,-2.9375000E+00,-6.0625000E+00
-44.6000E-03,-1.4124999E+00,-3.0937500E+00,-5.7500000E+00
-44.4000E-03,-1.4749999E+00,-2.9375000E+00,-6.0625000E+00
-44.2000E-03,-1.4749999E+00,-3.0937500E+00,-6.3750000E+00
-44.0000E-03,-1.4124999E+00,-2.9375000E+00,-6.0625000E+00
-43.8000E-03,-1.4749999E+00,-3.0937500E+00,-6.0625000E+00
-43.6000E-03,-1.4749999E+00,-2.9375000E+00,-6.0625000E+00
-43.4000E-03,-1.4124999E+00,-3.0937500E+00,-6.0625000E+00
-43.2000E-03,-1.4749999E+00,-2.9375000E+00,-6.0625000E+00
-43.0000E-03,-1.4749999E+00,-3.0937500E+00,-6.0625000E+00
-42.8000E-03,-1.4749999E+00,-2.9375000E+00,-5.7500000E+00
-42.6000E-03,-1.4749999E+00,-2.9375000E+00,-6.0625000E+00
-42.4000E-03,-1.4124999E+00,-3.0937500E+00,-6.0625000E+00
-42.2000E-03,-1.5374999E+00,-3.0937500E+00,-5.7500000E+00
-42.0000E-03,-1.4749999E+00,-2.9375000E+00,-6.0625000E+00
-41.8000E-03,-1.4749999E+00,-2.9375000E+00,-6.3750000E+00
-41.6000E-03,-1.4749999E+00,-2.9375000E+00,-6.3750000E+00
-41.4000E-03,-1.4124999E+00,-2.9375000E+00,-5.7500000E+00
-41.2000E-03,-1.4749999E+00,-3.0937500E+00,-6.3750000E+00
-41.0000E-03,-1.4749999E+00,-3.0937500E+00,-6.0625000E+00
-40.8000E-03,-1.4124999E+00,-2.9375000E+00,-6.3750000E+00
-40.6000E-03,-1.5374999E+00,-2.9375000E+00,-6.3750000E+00
-40.4000E-03,-1.4749999E+00,-3.0937500E+00,-6.6875000E+00
-40.2000E-03,-1.4124999E+00,-2.9375000E+00,-6.0625000E+00
-40.0000E-03,-1.4124999E+00,-2.9375000E+00,-6.3750000E+00
-39.8000E-03,-1.4749999E+00,-2.9375000E+00,-6.3750000E+00
-39.6000E-03,-1.4749999E+00,-2.9375000E+00,-6.0625000E+00
-39.4000E-03,-1.4124999E+00,-2.9375000E+00,-6.0625000E+00
-39.2000E-03,-1.4749999E+00,-2.9375000E+00,-6.3750000E+00
-39.0000E-03,-1.4124999E+00,-2.9375000E+00,-6.3750000E+00
-38.8000E-03,-1.5374999E+00,-3.0937500E+00,-6.3750000E+00
-38.6000E-03,-1.4749999E+00,-2.7812500E+00,-6.3750000E+00
-38.4000E-03,-1.4749999E+00,-2.9375000E+00,-6.3750000E+00
-38.2000E-03,-1.4124999E+00,-2.9375000E+00,-6.3750000E+00
-38.0000E-03,-1.4124999E+00,-2.9375000E+00,-6.3750000E+00
-37.8000E-03,-1.4124999E+00,-2.9375000E+00,-6.6875000E+00
-37.6000E-03,-1.4749999E+00,-2.9375000E+00,-6.3750000E+00
-37.4000E-03,-1.5374999E+00,-2.9375000E+00,-6.6875000E+00
-37.2000E-03,-1.4749999E+00,-3.0937500E+00,-6.3750000E+00
-37.0000E-03,-1.4124999E+00,-3.0937500E+00,-6.3750000E+00
-36.8000E-03,-1.4749999E+00,-3.0937500E+00,-6.3750000E+00
-36.6000E-03,-1.4124999E+00,-3.0937500E+00,-6.0625000E+00
-36.4000E-03,-1.5374999E+00,-2.9375000E+00,-6.3750000E+00
-36.2000E-03,-1.4749999E+00,-3.0937500E+00,-6.6875000E+00
-36.0000E-03,-1.4124999E+00,-2.9375000E+00,-6.0625000E+00
-35.8000E-03,-1.4749999E+00,-3.0937500E+00,-6.6875000E+00
-35.6000E-03,-1.4124999E+00,-2.9375000E+00,-6.3750000E+00
-35.4000E-03,-1.4749999E+00,-2.9375000E+00,-6.6875000E+00
-35.2000E-03,-1.5374999E+00,-3.0937500E+00,-6.6875000E+00
-35.0000E-03,-1.5374999E+00,-3.0937500E+00,-6.6875000E+00
-34.8000E-03,-1.5374999E+00,-2.9375000E+00,-6.3750000E+00
-34.6000E-03,-1.4749999E+00,-2.9375000E+00,-6.3750000E+00
-34.4000E-03,-1.4749999E+00,-3.0937500E+00,-6.3750000E+00
-34.2000E-03,-1.4749999E+00,-2.9375000E+00,-6.3750000E+00
-34.0000E-03,-1.4124999E+00,-3.0937500E+00,-6.6875000E+00
-33.8000E-03,-1.4749999E+00,-3.0937500E+00,-6.3750000E+00
-33.6000E-03,-1.4124999E+00,-3.0937500E+00,-6.6875000E+00
-33.4000E-03,-1.4749999E+00,-3.0937500E+00,-6.3750000E+00
-33.2000E-03,-1.4124999E+00,-2.9375000E+00,-6.3750000E+00
-33.0000E-03,-1.4124999E+00,-2.9375000E+00,-6.3750000E+00
-32.8000E-03,-1.4124999E+00,-2.9375000E+00,-6.6875000E+00
-32.6000E-03,-1.4749999E+00,-2.9375000E+00,-6.6875000E+00
-32.4000E-03,-1.4749999E+00,-3.0937500E+00,-6.3750000E+00
-32.2000E-03,-1.4749999E+00,-2.9375000E+00,-6.3750000E+00
-32.0000E-03,-1.4749999E+00,-3.0937500E+00,-6.6875000E+00
-31.8000E-03,-1.5374999E+00,-3.0937500E+00,-6.6875000E+00
-31.6000E-03,-1.4124999E+00,-3.0937500E+00,-6.6875000E+00
-31.4000E-03,-1.4749999E+00,-3.0937500E+00,-7.0000000E+00
-31.2000E-03,-1.4749999E+00,-2.9375000E+00,-6.3750000E+00
-31.0000E-03,-1.5374999E+00,-2.9375000E+00,-6.3750000E+00
-30.8000E-03,-1.4749999E+00,-3.0937500E+00,-6.3750000E+00
-30.6000E-03,-1.4124999E+00,-2.9375000E+00,-6.6875000E+00
-30.4000E-03,-1.4124999E+00,-3.0937500E+00,-6.3750000E+00
-30.2000E-03,-1.4749999E+00,-3.0937500E+00,-6.3750000E+00
-30.0000E-03,-1.4749999E+00,-3.0937500E+00,-7.0000000E+00
-29.8000E-03,-1.4749999E+00,-3.0937500E+00,-6.6875000E+00
-29.6000E-03,-1.4124999E+00,-3.2500000E+00,-6.6875000E+00
-29.4000E-03,-1.4749999E+00,-2.9375000E+00,-6.6875000E+00
-29.2000E-03,-1.4749999E+00,-3.0937500E+00,-6.6875000E+00
-29.0000E-03,-1.4749999E+00,-3.0937500E+00,-6.6875000E+00
-28.8000E-03,-1.5374999E+00,-3.0937500E+00,-6.3750000E+00
-28.6000E-03,-1.4749999E+00,-3.0937500E+00,-6.3750000E+00
